time_s,RF1_N,RF2_N,RF3_N,RM3_Nmm,F_normal_N,F_tangential_N,F_tangential_from_torque_N,F_magnitude_N
3.13215878e-07,0.000207980745,-2.33786996e-05,4.01464195e-06,-0.000793300569,-0.000206879484,3.16770106e-05,3.17320228e-05,0.000209329098
3.14125884e-07,0.000191466548,-1.61603057e-05,3.92057518e-06,-0.000596342841,-0.000190667155,2.38039989e-05,2.38537136e-05,0.000192187319
3.15035891e-07,0.000175268622,-1.14221593e-05,3.42784051e-06,-0.000461669028,-0.000174671661,1.84218983e-05,1.84667611e-05,0.000175673862
3.15900252e-07,0.000160567928,-8.59694865e-06,3.17904892e-06,-0.00037629393,-0.000160095705,1.50110765e-05,1.50517572e-05,0.00016082933
3.16810315e-07,0.000155346526,-2.42452024e-05,2.80520339e-06,-0.0007619838,-0.000154252716,3.0438013e-05,3.0479352e-05,0.000157252161
3.17717166e-07,0.000172109387,-2.63632028e-05,3.01577302e-06,-0.000831755053,-0.000170917471,3.32246548e-05,3.32702021e-05,0.000174142914
3.18624245e-07,0.000191172439,-2.99433977e-05,3.35711752e-06,-0.000940368802,-0.000189822105,3.75643048e-05,3.76147521e-05,0.000193532372
3.19531097e-07,0.000209264836,-3.38706959e-05,3.68894894e-06,-0.00105667661,-0.000207742979,4.22119644e-05,4.22670646e-05,0.000212020291
3.20437692e-07,0.000220967035,-4.6459485e-05,2.40839336e-06,-0.00138295128,-0.000218932401,5.5258647e-05,5.5318051e-05,0.000225811236
3.21344146e-07,0.000228106364,-4.22006851e-05,3.25385258e-06,-0.00128372724,-0.000226236326,5.12887507e-05,5.13490895e-05,0.000231999998
3.22207114e-07,0.000232491191,-3.66968561e-05,3.77893434e-06,-0.0011506275,-0.00023083774,4.59646705e-05,4.60251002e-05,0.000235399859
3.2311678e-07,0.000216738816,-2.66393763e-05,3.86510237e-06,-0.000883509638,-0.000215500157,3.52853086e-05,3.53403855e-05,0.000218404005
3.24025564e-07,0.000198428912,-1.85401732e-05,3.77331503e-06,-0.000662745035,-0.000197528781,2.64603831e-05,2.65098014e-05,0.000199328897
3.2493648e-07,0.000184538716,-1.35520158e-05,3.63141953e-06,-0.000524150324,-0.000183849169,2.09207561e-05,2.0966013e-05,0.000185071289
3.25802432e-07,0.000168743383,-1.0051569e-05,3.31202614e-06,-0.000420808879,-0.000168206451,1.67914644e-05,1.68323552e-05,0.000169074933
3.26713831e-07,0.000157498944,-2.49308196e-05,2.82426208e-06,-0.000781231385,-0.000156375995,3.12091555e-05,3.12492554e-05,0.000159484919
3.27626594e-07,0.000177610302,-2.74926497e-05,3.2198534e-06,-0.000865453039,-0.00017636882,3.45731762e-05,3.46181216e-05,0.000179754367
3.28539329e-07,0.000200009265,-3.18879611e-05,3.52613347e-06,-0.000997779658,-0.0001985741,3.98606914e-05,3.99111863e-05,0.000202565993
3.29406674e-07,0.000221815862,-3.68023284e-05,3.78932441e-06,-0.00114247692,-0.000220166733,4.56431591e-05,4.56990767e-05,0.000224880073
3.3031958e-07,0.000223566283,-4.79271039e-05,2.37753625e-06,-0.00142216589,-0.000221470881,5.68290341e-05,5.68866357e-05,0.000228658136
3.31230524e-07,0.000238000444,-4.50913358e-05,3.38678228e-06,-0.00136582588,-0.000236006897,5.45727468e-05,5.46330353e-05,0.000242257942
3.32140701e-07,0.000240155103,-3.81760401e-05,3.9210322e-06,-0.001195219,-0.00023843637,4.7749146e-05,4.78087598e-05,0.000243202093
3.33005033e-07,0.00022577199,-2.8617631e-05,4.24901373e-06,-0.000941950886,-0.000224446996,3.76232115e-05,3.76780354e-05,0.000227618133
3.33914841e-07,0.000207641002,-2.00528739e-05,4.16633475e-06,-0.000709740154,-0.00020667301,2.83402591e-05,2.83896062e-05,0.000208648656
3.34824705e-07,0.000191605504,-1.41219562e-05,3.81958307e-06,-0.000545439194,-0.000190887513,2.17728366e-05,2.18175678e-05,0.000192163181
3.35734228e-07,0.000176048779,-1.03366492e-05,3.45555259e-06,-0.000435225083,-0.000175494603,1.73684545e-05,1.74090033e-05,0.000176385827
3.36644035e-07,0.000159670351,-2.5296813e-05,3.00931538e-06,-0.000792511448,-0.000158531029,3.16616893e-05,3.17004579e-05,0.000161689845
3.37525933e-07,0.000175342648,-2.70840555e-05,3.31835395e-06,-0.000852913014,-0.000174119319,3.40742269e-05,3.41165205e-05,0.000177453097
3.38440515e-07,0.000208023004,-3.40592233e-05,3.56500959e-06,-0.00106002111,-0.000206494602,4.23506809e-05,4.24008444e-05,0.000210822936
3.39309963e-07,0.00022320883,-3.74558113e-05,3.88334411e-06,-0.00116013759,-0.000221532454,4.63518231e-05,4.64055035e-05,0.000226362983
3.40221533e-07,0.000234788648,-5.0084036e-05,2.67288442e-06,-0.00148726709,-0.000232598014,5.94330158e-05,5.94906835e-05,0.000240085951
3.41132164e-07,0.00024522029,-4.54515866e-05,3.95116012e-06,-0.00138201239,-0.000243206561,5.52214263e-05,5.52804954e-05,0.000249428244
3.42041972e-07,0.000239527784,-3.63872423e-05,4.44870602e-06,-0.00114982738,-0.000237881086,4.5936693e-05,4.59930953e-05,0.000242316697
3.42905935e-07,0.000229795754,-2.82178826e-05,4.45672731e-06,-0.000935941353,-0.000228483528,3.73846905e-05,3.74376541e-05,0.000231564678
3.43814975e-07,0.000214682354,-2.0256286e-05,4.5348138e-06,-0.000721837569,-0.000213700595,2.88250875e-05,2.88735027e-05,0.000215683552
3.44724299e-07,0.000195668545,-1.36124363e-05,4.01341458e-06,-0.000536736392,-0.000194967678,2.14262026e-05,2.14694557e-05,0.00019618253
3.45633651e-07,0.000178507093,-9.55794894e-06,3.83711267e-06,-0.000418188982,-0.00017798209,1.66886834e-05,1.67275593e-05,0.000178803971
3.46542947e-07,0.000159725969,-6.59019315e-06,3.14954195e-06,-0.00032516502,-0.000159334668,1.29722568e-05,1.30066008e-05,0.000159892887
3.47404637e-07,0.00017818631,-2.69587072e-05,3.45430817e-06,-0.000852587516,-0.000176965719,3.4062695e-05,3.41035007e-05,0.000180247234
3.48306969e-07,0.000200322276,-3.19591381e-05,3.57141016e-06,-0.000999754411,-0.000198884015,3.99443287e-05,3.99901764e-05,0.000202887052
3.49210296e-07,0.000226279735,-3.84339255e-05,3.94743984e-06,-0.00118759414,-0.000224561788,4.74519584e-05,4.75037657e-05,0.000229554498
3.50113311e-07,0.000238056164,-5.24867937e-05,2.82852784e-06,-0.00155051006,-0.000235766832,6.19645174e-05,6.20204024e-05,0.000243790076
3.51015927e-07,0.00024706978,-4.77516223e-05,3.95499001e-06,-0.00144126103,-0.000244962595,5.75935821e-05,5.76504413e-05,0.000251673073
3.51919795e-07,0.000244865048,-3.95747193e-05,4.52906215e-06,-0.00123475352,-0.000243086616,4.9335054e-05,4.93901409e-05,0.000248083782
3.52826049e-07,0.000238516965,-3.08779672e-05,4.99434782e-06,-0.00101109419,-0.000237091387,4.03914027e-05,4.04437678e-05,0.000240559213
3.53733924e-07,0.000222511488,-2.19207031e-05,4.82745872e-06,-0.00077122316,-0.000221456908,3.08012552e-05,3.08489264e-05,0.000223640747
3.54643817e-07,0.000205072531,-1.50704182e-05,4.46496597e-06,-0.000582552166,-0.000204305839,2.32590774e-05,2.33020866e-05,0.000205674005
3.5550886e-07,0.000186600882,-1.03825278e-05,3.9047909e-06,-0.000446868857,-0.000186036431,1.78362679e-05,1.78747543e-05,0.000186930291
3.5642006e-07,0.000167534527,-7.1877048e-06,3.48770527e-06,-0.000347890717,-0.000167113085,1.38815496e-05,1.39156287e-05,0.000167724908
3.57332794e-07,0.000182930453,-2.81951616e-05,3.77336801e-06,-0.000888191862,-0.000181656622,3.54878755e-05,3.55276745e-05,0.000185129025
3.58200367e-07,0.000204433803,-3.33555363e-05,3.68108499e-06,-0.00103871268,-0.000202936413,4.15040271e-05,4.15485073e-05,0.000207169791
3.59113699e-07,0.000230357837,-3.93659866e-05,4.10506436e-06,-0.00121491042,-0.000228599355,4.85463545e-05,4.85964166e-05,0.000233733321
3.60026689e-07,0.000242271068,-5.36725456e-05,2.97975453e-06,-0.00158429844,-0.000239930947,6.3317872e-05,6.33719377e-05,0.000248163034
3.60938117e-07,0.000256937172,-5.01213726e-05,4.15564136e-06,-0.00151030463,-0.000254727329,6.03560273e-05,6.04121853e-05,0.000261813162
3.61803245e-07,0.000256048021,-4.1341671e-05,4.93936159e-06,-0.00129005907,-0.000254189984,5.1547792e-05,5.16023627e-05,0.000259411102
3.62713138e-07,0.000244492578,-3.14287499e-05,5.12517227e-06,-0.00103078678,-0.000243040195,4.11807057e-05,4.12314711e-05,0.000246557608
3.63622775e-07,0.000228623219,-2.23551724e-05,5.09477695e-06,-0.000788150937,-0.000227546377,3.1479781e-05,3.15260375e-05,0.000229770074
3.64532013e-07,0.000211503793,-1.54151694e-05,4.68323515e-06,-0.000597564387,-0.00021071817,2.38607348e-05,2.39025755e-05,0.000212116512
3.6544094e-07,0.000192323947,-1.0328853e-05,4.18192758e-06,-0.000451220694,-0.000191757064,1.80114976e-05,1.80488278e-05,0.000192646501
3.66303652e-07,0.000173629858,-6.67240511e-06,3.67895655e-06,-0.00034108921,-0.000173224148,1.36104103e-05,1.36435684e-05,0.00017379696
3.67214511e-07,0.00018304275,-2.80556396e-05,3.80597703e-06,-0.000884765002,-0.000181774409,3.53529558e-05,3.53906001e-05,0.000185219472
3.68125797e-07,0.000201809613,-3.26087975e-05,3.8083449e-06,-0.00101736072,-0.000200344183,4.0652946e-05,4.06944286e-05,0.000204462605
3.69037934e-07,0.000241108879,-4.18353593e-05,4.41942939e-06,-0.00128733262,-0.000239243049,5.1443679e-05,5.14933048e-05,0.000244751344
3.6990312e-07,0.000246138225,-5.59336841e-05,2.9041264e-06,-0.00164460158,-0.00024370459,6.57318468e-05,6.57840632e-05,0.000252430261
3.70815513e-07,0.000255782768,-5.2142761e-05,3.85480735e-06,-0.00155957078,-0.000253493015,6.23296349e-05,6.23828312e-05,0.000261071928
3.71726344e-07,0.000256698258,-4.43085119e-05,4.6403311e-06,-0.00136475789,-0.000254721059,5.45382622e-05,5.45903156e-05,0.00026053555
3.72636094e-07,0.000251379213,-3.55346347e-05,5.3617764e-06,-0.00114020903,-0.00024975713,4.55586981e-05,4.56083613e-05,0.000253934968
3.73500285e-07,0.000237781715,-2.64080354e-05,5.33043158e-06,-0.000898534607,-0.000236535475,3.58956442e-05,3.59413843e-05,0.000239303033
3.74409012e-07,0.000219471796,-1.76199264e-05,4.96364464e-06,-0.000660585298,-0.000218591633,2.63823634e-05,2.64234119e-05,0.000220233896
3.75318308e-07,0.000200878087,-1.13706737e-05,4.47650291e-06,-0.000485781406,-0.0002002627,1.93945594e-05,1.94312562e-05,0.00020124944
3.76227092e-07,0.000183428056,-7.80812752e-06,3.79819494e-06,-0.000379250065,-0.000182969091,1.51370477e-05,1.51700026e-05,0.000183633452
3.77137866e-07,0.000188137084,-2.98949908e-05,3.54873623e-06,-0.000935779186,-0.000186791114,3.73945547e-05,3.74311674e-05,0.000190530487
3.78005609e-07,0.000194798355,-3.12411466e-05,3.81535938e-06,-0.000976093695,-0.000193393224,3.90060136e-05,3.90437478e-05,0.000197324517
3.78918628e-07,0.000251228426,-4.39545402e-05,4.41335442e-06,-0.00135036616,-0.000249269758,5.39658387e-05,5.40146464e-05,0.000255082735
3.7983213e-07,0.000246131531,-5.68418545e-05,2.68734175e-06,-0.00166721141,-0.000243661584,6.66390231e-05,6.66884566e-05,0.000252624125
3.80745064e-07,0.000263016962,-5.46062329e-05,4.27617351e-06,-0.00162830367,-0.00026062291,6.50804269e-05,6.51321467e-05,0.000268659726
3.81610107e-07,0.000268869597,-4.64559598e-05,5.05372827e-06,-0.00143055164,-0.000266796787,5.71707162e-05,5.72220655e-05,0.000272900268
3.82519801e-07,0.000252544502,-3.47913156e-05,5.7115285e-06,-0.00112273404,-0.000250951211,4.48625727e-05,4.49093617e-05,0.000254993691
3.83429693e-07,0.000241428308,-2.60015167e-05,5.68877158e-06,-0.00089196855,-0.000240195408,3.56352756e-05,3.5678742e-05,0.000242891064
3.8433862e-07,0.000226026081,-1.77445563e-05,5.32069089e-06,-0.000670213252,-0.000225135691,2.6768995e-05,2.68085301e-05,0.000226783968
3.85202213e-07,0.000206163415,-1.13926753e-05,4.71669227e-06,-0.000491577142,-0.000205542921,1.96279001e-05,1.96630857e-05,0.000206531823
3.86110912e-07,0.000187110301,-7.00654709e-06,4.25932649e-06,-0.000362865714,-0.000186680446,1.4483359e-05,1.45146286e-05,0.000187289878
3.8702521e-07,0.000186495614,-2.86354771e-05,3.85800058e-06,-0.000902609143,-0.000185201324,3.60704072e-05,3.61043657e-05,0.000188720663
3.87909694e-07,0.000212447456,-3.69045083e-05,3.63410823e-06,-0.00113523973,-0.000210801734,4.53706209e-05,4.54095891e-05,0.000215659618
3.88835133e-07,0.000233253755,-4.18596355e-05,4.12837107e-06,-0.00127991219,-0.000231393238,5.11538147e-05,5.11964876e-05,0.000237016005
3.8970947e-07,0.000241470741,-4.27600899e-05,4.70828218e-06,-0.00131064921,-0.000239567643,5.23821405e-05,5.24259685e-05,0.00024527273
3.9062823e-07,0.000262676826,-5.52514575e-05,3.99620603e-06,-0.00164400379,-0.000260257243,6.57115336e-05,6.57601515e-05,0.00026845448
3.91538464e-07,0.000265040435,-4.53602006e-05,5.28972623e-06,-0.00139925198,-0.000263014507,5.59227078e-05,5.59700793e-05,0.000268946019
3.92444576e-07,0.000243554969,-3.25220171e-05,5.68415135e-06,-0.00105694158,-0.000242059617,4.2235604e-05,4.2277663e-05,0.000245782452
3.93307118e-07,0.000226026168,-2.48117594e-05,5.61218985e-06,-0.000846715586,-0.000224853166,3.38305486e-05,3.38686234e-05,0.000227453179
3.94216613e-07,0.000211053179,-1.91694453e-05,4.72141073e-06,-0.000690719346,-0.000210117785,2.75939879e-05,2.76287738e-05,0.000211974535
3.95125909e-07,0.000199583854,-1.35947821e-05,4.15568184e-06,-0.000539929548,-0.000198880562,2.15651332e-05,2.15971819e-05,0.000200089486
3.96032988e-07,0.000179135604,-8.54948121e-06,3.63462118e-06,-0.000393355527,-0.000178650427,1.57061561e-05,1.57342211e-05,0.000179376333
3.96942596e-07,0.000175137277,-2.68995809e-05,3.50231358e-06,-0.000847787713,-0.000173921489,3.38816872e-05,3.39115085e-05,0.000177225617
3.97802069e-07,0.000204041964,-3.58133912e-05,3.58334455e-06,-0.00109948288,-0.000202446599,4.39442465e-05,4.39793151e-05,0.000207192091
3.98703548e-07,0.0002391085,-4.35493494e-05,4.08315873e-06,-0.00132793258,-0.000237175729,5.30763042e-05,5.31173032e-05,0.000243076311
3.99605256e-07,0.000248741038,-4.46412269e-05,4.84190741e-06,-0.00136486953,-0.000246756899,5.45525071e-05,5.45947812e-05,0.000252761523
4.00507901e-07,0.000262785848,-5.59236541e-05,4.4659314e-06,-0.00166082906,-0.000260339298,6.63875523e-05,6.64331624e-05,0.000268707651
4.01410773e-07,0.00027147634,-4.72049287e-05,5.54797543e-06,-0.00145171827,-0.000269371494,5.80233279e-05,5.80687309e-05,0.000275605675
4.0231626e-07,0.000249628443,-3.28689202e-05,5.98719043e-06,-0.0010716297,-0.000248114361,4.28251039e-05,4.28651879e-05,0.000251854267
4.03223396e-07,0.00023258572,-2.4262652e-05,5.61644856e-06,-0.000839510991,-0.000231429429,3.35441926e-05,3.35804396e-05,0.000233915237
4.04132464e-07,0.000216646993,-1.87494916e-05,5.25162432e-06,-0.000685776817,-0.000215723919,2.7398063e-05,2.74310727e-05,0.000217520212
4.05042528e-07,0.000206439072,-1.41134824e-05,4.36128084e-06,-0.00055970659,-0.000205709554,2.23575541e-05,2.23882636e-05,0.000206966909
4.05907286e-07,0.000186274658,-9.11073676e-06,3.72230397e-06,-0.000414486509,-0.000185761325,1.65524487e-05,1.65794604e-05,0.000186534472
4.06818202e-07,0.000178675691,-2.80658442e-05,3.80695883e-06,-0.000880423118,-0.000177410435,3.51885164e-05,3.52169247e-05,0.00018090657
4.07731363e-07,0.000205708566,-3.48985632e-05,3.87844966e-06,-0.00107823941,-0.000204148451,4.30967966e-05,4.31295764e-05,0.00020868389
4.08644041e-07,0.000245086121,-4.5296194e-05,4.37718973e-06,-0.00137750048,-0.000243078714,5.50607927e-05,5.51000191e-05,0.000249275173
4.09512467e-07,0.000256657862,-4.66061974e-05,5.25840278e-06,-0.00142182922,-0.000254588813,5.68324945e-05,5.68731688e-05,0.000260908119
4.10424093e-07,0.000274260296,-5.84171175e-05,4.53741086e-06,-0.00173455663,-0.000271704855,6.93378767e-05,6.93822652e-05,0.000280449385
4.11336202e-07,0.000273064245,-4.94855485e-05,5.32274362e-06,-0.00151020871,-0.000270866928,6.03656227e-05,6.04083482e-05,0.000277563025
4.12200166e-07,0.000260470202,-3.74735755e-05,6.0744419e-06,-0.00119747035,-0.00025876331,4.78596306e-05,4.78988141e-05,0.000263222138
4.13108296e-07,0.000233999919,-2.59388653e-05,6.14091778e-06,-0.000882738386,-0.000232775466,3.52756179e-05,3.53095355e-05,0.000235513265
4.14018217e-07,0.000218074929,-1.87931546e-05,5.64507991e-06,-0.000688235683,-0.000217148966,2.74987933e-05,2.75294273e-05,0.000218955987
4.14927626e-07,0.000209962833,-1.41223336e-05,4.71892099e-06,-0.000563400739,-0.000209230142,2.25073111e-05,2.25360296e-05,0.000210490141
4.15836752e-07,0.000187088706,-9.13129406e-06,3.85366093e-06,-0.000415761169,-0.000186573901,1.66055428e-05,1.66304468e-05,0.000187351048
4.16700431e-07,0.000173041248,-2.73435235e-05,3.62437549e-06,-0.000856673811,-0.000171809384,3.42414559e-05,3.42669524e-05,0.000175225791
4.17613961e-07,0.000209070291,-3.67952671e-05,4.01803663e-06,-0.00112893607,-0.000207431639,4.51264165e-05,4.51574428e-05,0.000212321508
4.18527605e-07,0.000236734879,-4.44504294e-05,4.48008132e-06,-0.00134792342,-0.000234767973,5.3881744e-05,5.39169367e-05,0.0002409135
4.19441136e-07,0.000255054998,-4.69958977e-05,5.46158253e-06,-0.00142988178,-0.000252971647,5.71577856e-05,5.71952714e-05,0.000259406043
4.20308623e-07,0.000279908039,-6.16004327e-05,4.61667378e-06,-0.00181966904,-0.000277220783,7.2744495e-05,7.27867614e-05,0.000286643398
4.21218942e-07,0.000272885867,-5.03660958e-05,5.15147758e-06,-0.00153194985,-0.000270653481,6.12383325e-05,6.1277994e-05,0.00027754275
4.2212568e-07,0.000261229579,-3.73618386e-05,5.94249786e-06,-0.00119536265,-0.000259526548,4.77783501e-05,4.78145061e-05,0.000263954756
4.23035033e-07,0.000242842565,-2.70036035e-05,6.28915996e-06,-0.000918135687,-0.000241568461,3.66931159e-05,3.67254275e-05,0.000244420252
4.239443e-07,0.000222772738,-2.0158097e-05,5.67564257e-06,-0.000726981903,-0.000221788435,2.90505061e-05,2.90792761e-05,0.000223754899
4.24807922e-07,0.000208426005,-1.50027545e-05,4.92002437e-06,-0.000583793852,-0.000207659336,2.3325571e-05,2.33517541e-05,0.000209023178
4.25716564e-07,0.000180281582,-1.06030957e-05,4.04979801e-06,-0.000445651385,-0.000179713366,1.78039548e-05,1.78260554e-05,0.000180638521
4.2662478e-07,0.000181837197,-8.88725299e-06,3.82704911e-06,-0.000404337799,-0.000181336351,1.61516926e-05,1.6173512e-05,0.000182094469
4.27532314e-07,0.000206713914,-3.67950815e-05,3.99525652e-06,-0.0011265073,-0.000205077154,4.50320012e-05,4.50602919e-05,0.000210001148
4.28443826e-07,0.000238132372,-4.50715088e-05,4.3596192e-06,-0.00136477116,-0.000236139512,5.45582114e-05,5.45908464e-05,0.00024239941
4.293085e-07,0.000261655165,-4.88668411e-05,5.18220895e-06,-0.00148316997,-0.000259491716,5.92911687e-05,5.93267987e-05,0.000266229692
4.30210605e-07,0.000271278666,-6.00080857e-05,4.44786383e-06,-0.00177115656,-0.000268661989,7.08083389e-05,7.08462624e-05,0.000277872036
4.31110379e-07,0.00027716512,-5.47984819e-05,5.06910055e-06,-0.00164689531,-0.000274752062,6.58382975e-05,6.58758124e-05,0.000282575783
4.32013707e-07,0.00027225673,-4.31190201e-05,5.78013669e-06,-0.00135017314,-0.000270314652,5.39718948e-05,5.40069258e-05,0.000275710694
4.32923031e-07,0.000247622491,-2.98590876e-05,6.49129288e-06,-0.000994194997,-0.000246230374,3.9737462e-05,3.97677999e-05,0.000249500701
4.3383028e-07,0.000232633378,-2.24319447e-05,5.85978023e-06,-0.000793608546,-0.000231550257,3.17168554e-05,3.17443418e-05,0.000233785837
4.34740002e-07,0.000213296546,-1.60789496e-05,5.21966103e-06,-0.00061550102,-0.000212482945,2.4595675e-05,2.46200408e-05,0.000213965403
4.3560388e-07,0.000206347453,-1.12183288e-05,4.66971505e-06,-0.000487095007,-0.000205733784,1.94610526e-05,1.94838003e-05,0.000206704931
4.36512096e-07,0.000189761064,-7.48297271e-06,4.08962978e-06,-0.000377142656,-0.000189310036,1.50654057e-05,1.50857063e-05,0.000189952576
4.37424688e-07,0.000206312456,-3.52717907e-05,4.03823105e-06,-0.0010879878,-0.000204736932,4.34938748e-05,4.35195118e-05,0.000209344778
4.38338475e-07,0.000244027149,-4.62761491e-05,4.2702859e-06,-0.00140070554,-0.000241981401,5.59976163e-05,5.60282217e-05,0.000248412896
4.39206758e-07,0.000281441695,-5.25103605e-05,5.68339965e-06,-0.00159394671,-0.000279116717,6.37230238e-05,6.37578685e-05,0.000286354791
4.40118185e-07,0.000287339964,-6.55991535e-05,4.73627279e-06,-0.0019268553,-0.000284486857,7.7037215e-05,7.7074212e-05,0.00029477099
4.41017249e-07,0.000291468838,-5.8380585e-05,5.62385731e-06,-0.00175064115,-0.000288901093,6.99895315e-05,7.00256461e-05,0.000297311291
4.41918615e-07,0.000286811526,-4.56058515e-05,6.60146361e-06,-0.00142680819,-0.00028475836,5.70387736e-05,5.70723275e-05,0.000290489801
4.42828025e-07,0.000256039086,-3.07612754e-05,7.03557134e-06,-0.00102509581,-0.000254604159,4.09755022e-05,4.10038326e-05,0.000257976295
4.43737832e-07,0.000239009722,-2.25859658e-05,6.29607939e-06,-0.000803777133,-0.000237915342,3.2125739e-05,3.21510853e-05,0.00024015706
4.44601625e-07,0.000217819965,-1.59127176e-05,5.71321016e-06,-0.000615817611,-0.000217009393,2.46104645e-05,2.46327044e-05,0.000218475153
4.45510949e-07,0.000209820209,-1.09114198e-05,5.21279526e-06,-0.000482845877,-0.000209216035,1.92932624e-05,1.93138351e-05,0.000210168391
4.46418483e-07,0.000193549175,-7.66698759e-06,4.37209474e-06,-0.000385479245,-0.000193087758,1.54007574e-05,1.54191698e-05,0.000193750306
4.47326272e-07,0.000206461671,-3.61104649e-05,4.15437671e-06,-0.00110902917,-0.00020485249,4.43378451e-05,4.43611667e-05,0.000209636939
4.48228292e-07,0.000239218774,-4.51545384e-05,4.54606834e-06,-0.00136779458,-0.000237221725,5.46846191e-05,5.47117833e-05,0.000243485566
4.49129828e-07,0.000283196016,-5.36609368e-05,5.76116099e-06,-0.00162437104,-0.000280823624,6.49428339e-05,6.49748417e-05,0.000288292682
4.50031166e-07,0.000291538512,-6.79775694e-05,4.5112688e-06,-0.00199040212,-0.000288586935,7.95816256e-05,7.96160847e-05,0.000299392728
4.50934408e-07,0.000314877921,-6.48298301e-05,6.02313867e-06,-0.00193513581,-0.000312033551,7.73697316e-05,7.74054322e-05,0.000321538941
4.51838332e-07,0.000293307967,-4.84062512e-05,6.75775482e-06,-0.00150319911,-0.000291137618,6.00967216e-05,6.01279642e-05,0.000297352309
4.52743251e-07,0.000262988819,-3.22466331e-05,7.21704009e-06,-0.00106909149,-0.000261488934,4.27375869e-05,4.27636597e-05,0.000265056691
4.53604258e-07,0.000245825679,-2.37173117e-05,6.83292092e-06,-0.00083879946,-0.000244680605,3.35287456e-05,3.35519784e-05,0.00024706166
4.54511849e-07,0.000226794829,-1.70800995e-05,6.10333245e-06,-0.000653908472,-0.000225930396,2.61358115e-05,2.61563389e-05,0.000227518955
4.55419951e-07,0.000207019053,-1.28088714e-05,5.07339973e-06,-0.000527382304,-0.000206341242,2.10771797e-05,2.10952922e-05,0.000207476974
4.5632828e-07,0.000193269065,-8.69769883e-06,4.37960443e-06,-0.000410891662,-0.000192766655,1.64194428e-05,1.64356665e-05,0.000193514243
4.57240589e-07,0.000207393285,-3.62461615e-05,3.89794832e-06,-0.00111329486,-0.000205777932,4.45106878e-05,4.45317943e-05,0.000210572916
4.58102022e-07,0.000234674473,-4.31669214e-05,4.53682605e-06,-0.00131351862,-0.000232760542,5.25168684e-05,5.25407447e-05,0.000238654718
4.59008135e-07,0.000286369061,-5.39028188e-05,5.62812966e-06,-0.00163350988,-0.000283984458,6.53114103e-05,6.53403951e-05,0.000291452275
4.59914361e-07,0.000294182333,-5.36371481e-05,6.63946958e-06,-0.00163469056,-0.000291802105,6.53583997e-05,6.53876225e-05,0.000299105786
4.6081999e-07,0.000303051522,-6.48965652e-05,5.22944811e-06,-0.00192486832,-0.000300213942,7.69634834e-05,7.6994733e-05,0.000309966347
4.61726785e-07,0.000309553783,-5.37748529e-05,7.00070996e-06,-0.00165351399,-0.000307155753,6.61106884e-05,6.61405595e-05,0.000314267863
4.62634489e-07,0.00027293546,-3.44326509e-05,7.51257903e-06,-0.00113359257,-0.000271340202,4.53196157e-05,4.53437027e-05,0.000275201402
4.63543785e-07,0.000248237542,-2.39524761e-05,7.18534739e-06,-0.000847017101,-0.000247081135,3.38601707e-05,3.38806841e-05,0.000249493943
4.64407435e-07,0.000233487153,-1.79017679e-05,6.38624897e-06,-0.000681071484,-0.000232584509,2.72244442e-05,2.72428594e-05,0.000234259489
4.65316475e-07,0.000219807131,-1.30614444e-05,5.64504944e-06,-0.000546437572,-0.00021910899,2.18409374e-05,2.18575029e-05,0.000220267207
4.66225089e-07,0.000203191274,-7.81489689e-06,4.77738286e-06,-0.000398715201,-0.00020271623,1.59341295e-05,1.59486081e-05,0.000203397615
4.67133304e-07,0.00021318697,-3.66924287e-05,4.32783736e-06,-0.00113018753,-0.000211549137,4.51882836e-05,4.52075014e-05,0.00021636485
4.68036603e-07,0.000248398661,-4.64985787e-05,4.67511109e-06,-0.00141042855,-0.000246340521,5.63946819e-05,5.6417142e-05,0.000252756541
4.68933592e-07,0.000280839478,-5.34755964e-05,5.65571008e-06,-0.00161721697,-0.000278476383,6.46634053e-05,6.46886788e-05,0.000285941321
4.69830752e-07,0.000301341148,-5.57253916e-05,6.7730889e-06,-0.00169394759,-0.000298871686,6.77312491e-05,6.77579036e-05,0.000306525173
4.70728992e-07,0.00033261301,-7.18665469e-05,6.26111296e-06,-0.00212851469,-0.00032947306,8.51100342e-05,8.51405878e-05,0.000340346025
4.71628653e-07,0.000307140697,-5.50351251e-05,6.58437966e-06,-0.00168249581,-0.000304694199,6.72734549e-05,6.72998326e-05,0.00031210195
4.72530559e-07,0.000292055018,-4.01116667e-05,7.80699429e-06,-0.00129454036,-0.000290217366,5.17586674e-05,5.17816143e-05,0.000294900031
4.73434682e-07,0.000266745104,-2.79156502e-05,7.58593706e-06,-0.000964489533,-0.000265415409,3.85602798e-05,3.85795813e-05,0.000268309114
4.74341277e-07,0.000237459579,-1.82909334e-05,6.85010036e-06,-0.00069470203,-0.000236538194,2.77721531e-05,2.77880812e-05,0.000238261482
4.75203478e-07,0.000227780925,-1.25910137e-05,5.91122762e-06,-0.00054260355,-0.000227095219,2.16897498e-05,2.1704142e-05,0.000228205228
4.76111296e-07,0.000216610308,-7.55140127e-06,5.32218155e-06,-0.00040551144,-0.000216135067,1.62074629e-05,1.62204576e-05,0.000216807229
4.77018091e-07,0.000227200522,-3.73691983e-05,4.56377757e-06,-0.00116106553,-0.000225524417,4.64249045e-05,4.64426214e-05,0.00023029842
