time_s,ALLIE_mJ,ALLKE_mJ,ALLAE_mJ,ALLSE_mJ,ALLPD_mJ,ALLDMD_mJ,ALLWK_mJ,ALLVD_mJ,ETOTAL_mJ
3.33046764e-08,4.33171173e-11,0.00873762928,1.22218503e-11,3.10952687e-11,0,0,2.19712759e-09,9.95886425e-13,0.00873762928
3.42173188e-08,4.40180323e-11,0.00873762928,1.2866529e-11,3.1151505e-11,0,0,2.30575758e-09,1.00582661e-12,0.00873762928
3.51300677e-08,4.39800384e-11,0.00873762928,1.33731273e-11,3.06069094e-11,0,0,2.40633047e-09,1.0175464e-12,0.00873762928
3.60428913e-08,4.36413648e-11,0.00873762928,1.38665095e-11,2.97748562e-11,0,0,2.50301513e-09,1.06968416e-12,0.00873762928
3.69100732e-08,4.37569078e-11,0.00873762928,1.39832399e-11,2.97736662e-11,0,0,2.60945421e-09,1.16338037e-12,0.00873762928
3.78227973e-08,4.41135635e-11,0.00873762928,1.34984558e-11,3.06151077e-11,0,0,2.73529333e-09,1.25176215e-12,0.00873762928
3.87354433e-08,4.64304289e-11,0.00873762928,1.35625391e-11,3.2867889e-11,0,0,2.87318347e-09,1.32530824e-12,0.00873762928
3.96023552e-08,5.11006168e-11,0.00873762928,1.4645141e-11,3.64554775e-11,0,0,3.01962322e-09,1.42928377e-12,0.00873762928
4.05147098e-08,5.81905565e-11,0.00873762928,1.64038488e-11,4.1786706e-11,0,0,3.18756754e-09,1.51406394e-12,0.00873762928
4.14268904e-08,6.71212252e-11,0.00873762928,1.90890862e-11,4.80321408e-11,0,0,3.36115402e-09,1.55531588e-12,0.00873762928
4.23389501e-08,7.34870151e-11,0.00873762928,2.15368435e-11,5.19501699e-11,0,0,3.52700091e-09,1.57029403e-12,0.00873762928
4.3205425e-08,7.50073753e-11,0.00873762928,2.25826163e-11,5.24247624e-11,0,0,3.67127884e-09,1.58556761e-12,0.00873762928
4.41173604e-08,7.52485713e-11,0.00873762928,2.33127181e-11,5.19358549e-11,0,0,3.8125032e-09,1.60795997e-12,0.00873762928
4.50292106e-08,7.44353121e-11,0.00873762928,2.38169744e-11,5.06183394e-11,0,0,3.94208266e-09,1.6330715e-12,0.00873762928
4.59409542e-08,7.29630106e-11,0.00873762928,2.43312245e-11,4.86317861e-11,0,0,4.0644248e-09,1.6938278e-12,0.00873762928
4.68068961e-08,7.24896115e-11,0.00873762928,2.45174436e-11,4.79721679e-11,0,0,4.1982009e-09,1.8128783e-12,0.00873762928
4.77183306e-08,7.22019666e-11,0.00873762928,2.35200835e-11,4.86818814e-11,0,0,4.35563274e-09,1.93245571e-12,0.00873762928
4.86297509e-08,7.52202536e-11,0.00873762928,2.33987465e-11,5.1821502e-11,0,0,4.52826576e-09,2.03605145e-12,0.00873762928
4.95412458e-08,8.2313649e-11,0.00873762928,2.49717833e-11,5.73418639e-11,0,0,4.72122297e-09,2.16970148e-12,0.00873762928
5.04072624e-08,9.13075934e-11,0.00873762928,2.72050507e-11,6.41025427e-11,0,0,4.91853092e-09,2.26051166e-12,0.00873762928
5.13190983e-08,1.02838613e-10,0.00873762928,3.06185216e-11,7.2220091e-11,0,0,5.13259524e-09,2.33329523e-12,0.00873762928
5.22310621e-08,1.14007206e-10,0.00873762928,3.49761817e-11,7.90310248e-11,0,0,5.34117861e-09,2.36311925e-12,0.00873762928
5.31430508e-08,1.16697971e-10,0.00873762928,3.70296328e-11,7.96683344e-11,0,0,5.52782309e-09,2.39328175e-12,0.00873762928
5.40093552e-08,1.16133374e-10,0.00873762928,3.77145398e-11,7.84188339e-11,0,0,5.69165026e-09,2.43039508e-12,0.00873762928
5.49210704e-08,1.14811848e-10,0.00873762928,3.83811941e-11,7.64306535e-11,0,0,5.85001425e-09,2.47509565e-12,0.00873762928
5.58327002e-08,1.11938556e-10,0.00873762928,3.87693419e-11,7.31692068e-11,0,0,5.99546324e-09,2.54434538e-12,0.00873762928
5.67440637e-08,1.10585159e-10,0.00873762928,3.89453782e-11,7.16397844e-11,0,0,6.16404883e-09,2.70781618e-12,0.00873762928
5.76097037e-08,1.09123849e-10,0.00873762928,3.74648923e-11,7.16589565e-11,0,0,6.34213659e-09,2.85042866e-12,0.00873762928
5.85209037e-08,1.12669367e-10,0.00873762928,3.72413836e-11,7.54279833e-11,0,0,6.5464163e-09,2.98598451e-12,0.00873762928
